"TOA5","CR3000","CR3000","1564","CR3000.Std.29","CPU:Summit3.CR3","18522","AllData"
"TIMESTAMP","RECORD","Batt_Volt_Avg","Pulse_Tot","Pulse_2_Tot","Pulse_3_Tot","CNR1_Avg(1)","CNR1_Avg(2)","CNR1_Avg(3)","CNR1_Avg(4)","CNR1_PRT_Avg","P_Avg","T_Avg(1)","T_Avg(2)","CellCo_15"
"TS","RN","Volts","Counts","Counts","Counts","mV","mV","mV","mV","mV","mV","mV","mV",""
"","","Avg","Tot","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"""2026-09-10 12:37:27""",209921,12.514,5.25,4.875,0.0,3.954,-0.632,0.496,0.103,0.0,829.875,2678.0,205.5,-1.0
"""2026-09-10 12:43:17""",209935,12.459,7.214,5.5,0.0,4.15,-0.511,0.695,0.071,0.0,828.929,2688.429,206.643,-1.0
"""2026-09-10 12:48:46""",209946,12.467,8.182,7.182,0.0,3.775,-0.382,0.676,0.049,0.0,830.273,2679.091,197.455,-1.0
"""2026-09-10 12:54:33""",209954,12.592,5.667,9.667,0.0,4.603,-0.646,0.608,0.042,0.0,831.667,2673.0,226.667,-1.0
"""2026-09-10 13:01:10""",209963,12.41,6.556,9.889,0.0,3.678,-0.491,0.366,0.045,0.0,831.778,2679.556,205.222,-1.0
"""2026-09-10 13:07:45""",209969,12.52,7.833,3.667,0.0,3.863,-0.568,0.476,0.038,0.0,826.667,2676.167,208.667,-1.0
"""2026-09-10 13:13:23""",209976,12.299,9.429,8.286,0.0,4.522,-0.502,0.46,0.048,0.0,830.286,2684.0,187.571,-1.0
"""2026-09-10 13:25:09""",209980,12.477,2.667,7.333,0.0,3.254,-0.688,0.616,0.054,0.0,825.0,2676.667,208.667,-1.0
