"TOA5","CR3000","CR3000","1564","CR3000.Std.29","CPU:Summit3.CR3","18522","AllData"
"TIMESTAMP","RECORD","Batt_Volt_Avg","Pulse_Tot","Pulse_2_Tot","Pulse_3_Tot","CNR1_Avg(1)","CNR1_Avg(2)","CNR1_Avg(3)","CNR1_Avg(4)","CNR1_PRT_Avg","P_Avg","T_Avg(1)","T_Avg(2)","CellCo_15"
"TS","RN","Volts","Counts","Counts","Counts","mV","mV","mV","mV","mV","mV","mV","mV",""
"","","Avg","Tot","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"""2026-09-10 01:19:53""",209195,12.635,7.5,7.25,0.0,3.569,-0.526,0.324,0.071,0.0,834.5,2686.5,181.25,-1.0
"""2026-09-10 01:29:44""",209207,12.456,7.5,5.833,0.0,4.243,-0.54,0.69,0.031,0.0,828.333,2686.333,191.917,-1.0
"""2026-09-10 01:34:50""",209214,12.422,5.286,6.571,0.0,3.87,-0.467,0.601,-0.007,0.0,832.286,2682.857,182.571,-1.0
"""2026-09-10 01:41:41""",209226,12.538,7.833,4.833,0.0,3.469,-0.417,0.553,0.056,0.0,829.667,2679.917,196.167,-1.0
"""2026-09-10 01:46:50""",209233,12.539,6.429,4.0,0.0,4.315,-0.455,0.653,0.032,0.0,828.714,2678.286,194.714,-1.0
"""2026-09-10 01:59:50""",209240,12.493,3.429,8.0,0.0,3.698,-0.441,0.805,0.041,0.0,834.143,2701.429,204.714,-1.0
"""2026-09-10 02:06:08""",209246,12.598,4.333,2.5,0.0,2.846,-0.471,0.552,0.063,0.0,831.0,2678.833,171.833,-1.0
"""2026-09-10 02:11:44""",209254,12.363,7.625,8.25,0.0,3.718,-0.687,0.934,0.016,0.0,825.5,2663.75,201.125,-1.0
