"TOA5","CR3000","CR3000","1564","CR3000.Std.29","CPU:Summit3.CR3","18522","AllData"
"TIMESTAMP","RECORD","Batt_Volt_Avg","Pulse_Tot","Pulse_2_Tot","Pulse_3_Tot","CNR1_Avg(1)","CNR1_Avg(2)","CNR1_Avg(3)","CNR1_Avg(4)","CNR1_PRT_Avg","P_Avg","T_Avg(1)","T_Avg(2)","CellCo_15"
"TS","RN","Volts","Counts","Counts","Counts","mV","mV","mV","mV","mV","mV","mV","mV",""
"","","Avg","Tot","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"""2026-09-10 00:02:09""",209091,12.41,8.0,6.333,0.0,5.1,-0.527,0.39,0.052,0.0,833.0,2693.0,203.0,-1.0
"""2026-09-10 00:08:52""",209097,12.637,5.667,4.0,0.0,2.064,-0.535,0.618,0.096,0.0,829.0,2690.333,218.833,-1.0
"""2026-09-10 00:15:51""",209107,12.406,8.0,6.8,0.0,3.494,-0.547,0.773,0.034,0.0,830.0,2674.7,194.4,-1.0
"""2026-09-10 00:22:15""",209116,12.412,6.444,6.444,0.0,4.16,-0.52,0.567,0.077,0.0,831.0,2680.111,208.222,-1.0
"""2026-09-10 00:27:16""",209124,12.489,5.5,5.25,0.0,3.615,-0.61,0.544,0.034,0.0,829.0,2670.5,212.125,-1.0
"""2026-09-10 00:32:21""",209132,12.293,4.375,5.5,0.0,2.847,-0.401,0.584,0.044,0.0,829.75,2675.875,173.125,-1.0
"""2026-09-10 00:38:16""",209140,12.315,7.125,6.375,0.0,3.99,-0.589,0.53,0.07,0.0,831.0,2690.875,188.25,-1.0
"""2026-09-10 00:43:39""",209152,12.509,6.636,10.091,0.0,2.579,-0.538,0.648,0.064,0.0,829.545,2675.636,215.091,-1.0
"""2026-09-10 00:48:48""",209158,12.465,7.333,4.833,0.0,2.365,-0.407,0.485,0.111,0.0,830.333,2673.833,198.833,-1.0
