"TOA5","CR3000","CR3000","1564","CR3000.Std.29","CPU:Summit3.CR3","18522","AllData"
"TIMESTAMP","RECORD","Batt_Volt_Avg","Pulse_Tot","Pulse_2_Tot","Pulse_3_Tot","CNR1_Avg(1)","CNR1_Avg(2)","CNR1_Avg(3)","CNR1_Avg(4)","CNR1_PRT_Avg","P_Avg","T_Avg(1)","T_Avg(2)","CellCo_15"
"TS","RN","Volts","Counts","Counts","Counts","mV","mV","mV","mV","mV","mV","mV","mV",""
"","","Avg","Tot","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"""2026-06-18 02:05:00""",209463,12.529,5.8,6.867,0.0,3.046,-0.538,0.555,0.036,0.0,830.467,2686.667,206.133,-1.0
"""2026-06-18 02:10:00""",209478,12.497,8.467,4.4,0.0,2.661,-0.397,0.451,0.065,0.0,830.2,2687.133,197.067,-1.0
"""2026-06-18 02:15:00""",209493,12.525,6.867,6.6,0.0,3.315,-0.519,0.593,0.046,0.0,831.467,2678.667,198.467,-1.0
"""2026-06-18 02:20:00""",209508,12.476,7.4,7.067,0.0,3.426,-0.415,0.598,0.043,0.0,828.733,2682.533,195.933,-1.0
"""2026-06-18 02:25:00""",209523,12.448,7.2,8.6,0.0,3.87,-0.44,0.593,0.026,0.0,829.533,2689.933,203.067,-1.0
"""2026-06-18 02:30:00""",209538,12.429,7.467,6.667,0.0,3.214,-0.448,0.577,0.04,0.0,828.6,2690.533,200.4,-1.0
"""2026-06-18 02:35:00""",209553,12.418,6.4,7.267,0.0,3.042,-0.559,0.728,0.056,0.0,829.933,2693.333,190.533,-1.0
"""2026-06-18 02:40:00""",209568,12.489,7.067,5.933,0.0,3.876,-0.459,0.694,0.029,0.0,830.133,2681.933,195.0,-1.0
"""2026-06-18 02:45:00""",209583,12.477,7.533,7.867,0.0,2.65,-0.458,0.654,0.026,0.0,832.4,2685.067,213.133,-1.0
"""2026-06-18 02:50:00""",209598,12.537,6.267,5.133,0.0,3.723,-0.567,0.53,0.063,0.0,830.867,2681.933,197.733,-1.0
"""2026-06-18 02:55:00""",209613,12.477,7.667,7.4,0.0,3.466,-0.487,0.799,0.009,0.0,829.2,2678.067,198.133,-1.0
"""2026-06-18 03:00:00""",209628,12.492,8.0,6.333,0.0,4.215,-0.567,0.712,0.067,0.0,827.4,2681.8,214.667,-1.0
